source,tag,count
pathout,Endo::Thyroid::Concept::Reporting_Grossing::Thyroid_Ophthalmopathy,1
pathout,Endo::Thyroid::Concept::Staging::AJCC_TNM_Staging,1
pathout,Endo::Thyroid::Concept::Staging::Staging_Parathyroid,1
pathout,Endo::Thyroid::Congenital_Structural::Aplasia_Hypoplasia,1
pathout,Endo::Thyroid::Congenital_Structural::Branchial_Pouch_Cleft_Anomalies,1
pathout,Endo::Thyroid::Congenital_Structural::Congenital_Hypothyroidism,1
pathout,Endo::Thyroid::Congenital_Structural::Cyst::Thyroglossal_Duct_Cyst,2
pathout,Endo::Thyroid::Congenital_Structural::Ectopic_Parathyroid_Tissue,1
pathout,Endo::Thyroid::Congenital_Structural::Hashimoto_Fibrous,1
pathout,Endo::Thyroid::Congenital_Structural::Lateral_Aberrant_Thyroid,1
pathout,Endo::Thyroid::Congenital_Structural::Lymphoepithelial_Cyst,1
pathout,Endo::Thyroid::Congenital_Structural::Malformation::Ectopic_Thyroid,1
pathout,Endo::Thyroid::Congenital_Structural::Malformation::Solid_Cell_Nests,1
pathout,Endo::Thyroid::Congenital_Structural::Metabolic::Dyshormonogenetic_Goiter,1
pathout,Endo::Thyroid::Congenital_Structural::Nondiagnostic,1
pathout,Endo::Thyroid::Congenital_Structural::Other_Nonneoplastic_Parathyroid,1
pathout,Endo::Thyroid::Congenital_Structural::Thymic_Tissue,1
pathout,Endo::Thyroid::Depositional_Metabolic::Amiodarone_Induced_Hyperthyroidism,1
pathout,Endo::Thyroid::Depositional_Metabolic::Toxic_Goiter,1
pathout,Endo::Thyroid::Infectious::Acute_Infectious_Thyroiditis,1
pathout,Endo::Thyroid::Infectious::Parasitic_Nodule,1
pathout,Endo::Thyroid::Inflammatory::Autoimmune::Graves_Disease,1
pathout,Endo::Thyroid::Inflammatory::Autoimmune_Thyroiditis,1
pathout,Endo::Thyroid::Inflammatory::Benign,1
pathout,Endo::Thyroid::Inflammatory::Chronic_Lymphocytic::Hashimoto_Thyroiditis,1
pathout,Endo::Thyroid::Inflammatory::Fibromatosis_Fasciitis_Like,1
pathout,Endo::Thyroid::Inflammatory::Fibrosing::Riedel_Thyroiditis,1
pathout,Endo::Thyroid::Inflammatory::Focal_Lymphocytic_Thyroiditis,1
pathout,Endo::Thyroid::Inflammatory::Granulomatous::Palpation_Thyroiditis,1
pathout,Endo::Thyroid::Inflammatory::Granulomatous::Subacute_Thyroiditis,1
pathout,Endo::Thyroid::Inflammatory::Postoperative_Spindle_Cell_Nodule,1
pathout,Endo::Thyroid::Inflammatory::Radiation_Thyroiditis,1
pathout,Endo::Thyroid::Inflammatory::Thyroid_Autoantibodies,1
pathout,Endo::Thyroid::Neoplastic::Brown_Tumor,1
pathout,Endo::Thyroid::Neoplastic::Encapsulated,1
pathout,Endo::Thyroid::Neoplastic::Epithelial::Benign::Follicular_Adenoma,2
pathout,Endo::Thyroid::Neoplastic::Epithelial::Malignant::Anaplastic_Thyroid_Carcinoma,1
pathout,Endo::Thyroid::Neoplastic::Epithelial::Malignant::Cribriform_Morular_Thyroid_Carcinoma,1
pathout,Endo::Thyroid::Neoplastic::Epithelial::Malignant::Follicular_Thyroid_Carcinoma,1
pathout,Endo::Thyroid::Neoplastic::Epithelial::Malignant::Intrathyroid_Thymic_Carcinoma,1
pathout,Endo::Thyroid::Neoplastic::Epithelial::Malignant::Mucoepidermoid_Carcinoma,1
pathout,Endo::Thyroid::Neoplastic::Epithelial::Malignant::Oncocytic_Carcinoma,1
pathout,Endo::Thyroid::Neoplastic::Epithelial::Malignant::Papillary_Thyroid_Carcinoma,2
pathout,Endo::Thyroid::Neoplastic::Epithelial::Malignant::Sclerosing_Mucoepidermoid_Carcinoma_With_Eosinophilia,1
pathout,Endo::Thyroid::Neoplastic::Epithelial::Malignant::Secretory_Carcinoma,1
pathout,Endo::Thyroid::Neoplastic::Epithelial::Malignant::Spindle_Epithelial_Tumor_Thymus_Like_SETTLE,1
pathout,Endo::Thyroid::Neoplastic::Epithelial_C_Cell::Malignant::Medullary_Thyroid_Carcinoma,1
pathout,Endo::Thyroid::Neoplastic::Epithelial_C_Cell::Precursor::C_Cell_Hyperplasia,1
pathout,Endo::Thyroid::Neoplastic::Follicular_Neoplasm,1
pathout,Endo::Thyroid::Neoplastic::Follicular_Neoplasm_Oncocytic_Follicular_Neoplasm,1
pathout,Endo::Thyroid::Neoplastic::Hematolymphoid::Malignant::Langerhans_Cell_Histiocytosis,1
pathout,Endo::Thyroid::Neoplastic::Hematolymphoid::Malignant::Lymphoma,1
pathout,Endo::Thyroid::Neoplastic::Hyalinizing_Trabecular_Tumor,1
pathout,Endo::Thyroid::Neoplastic::Intermediate::Ft_Ump,1
pathout,Endo::Thyroid::Neoplastic::Intermediate::Wdt_Ump,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Adequacy,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Calcification,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Columnar_Cell,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Differentiated_High_Grade_Thyroid_Carcinoma_High_Grade_Differentiated_Thyroid_Carcinoma_Hgdtc,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Diffuse_Follicular,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Diffuse_Sclerosing,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Follicular_Variant,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Hobnail,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Lingual_Thyroid,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Macrofollicular,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Malignant,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Microcarcinoma,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Poorly_Differentiated_Thyroid_Carcinoma,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Sarcoma,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Solid_Trabecular,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Solitary_Thyroid_Nodule,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Suspicious_For_Malignancy,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Tall_Cell,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Thyroblastoma,1
pathout,Endo::Thyroid::Neoplastic::Malignant::Warthin_Like,1
pathout,Endo::Thyroid::Neoplastic::Mesenchymal::Benign::Solitary_Fibrous_Tumor,1
pathout,Endo::Thyroid::Neoplastic::Mesenchymal::Malignant::Angiosarcoma,1
pathout,Endo::Thyroid::Neoplastic::Oncocytic_Hurthle_Cell_Tumors,1
pathout,Endo::Thyroid::Neoplastic::Pituitary_Neuroendocrine_Tumor_Pitnet,1
pathout,Endo::Thyroid::Neoplastic::Plasmacytoma,1
pathout,Endo::Thyroid::Neoplastic::Precursor::Digeorge_Syndrome,1
pathout,Endo::Thyroid::Neoplastic::References,1
pathout,Endo::Thyroid::Neoplastic::Teratoma,1
pathout,Endo::Thyroid::Nonneoplastic::Depositional::Amyloid_Goiter,1
pathout,Endo::Thyroid::Nonneoplastic::Reactive::Pigments_And_Crystals,1
pathout,Endo::Thyroid::Normal_Histology::Anatomy,1
pathout,Endo::Thyroid::Normal_Histology::Anatomy_And_Histology_Parathyroid,1
pathout,Endo::Thyroid::Normal_Histology::Embryology,1
pathout,Endo::Thyroid::Normal_Histology::Histology,1
pathout,Endo::Thyroid::Normal_Histology::Hyperparathyroidism,1
pathout,Endo::Thyroid::Normal_Histology::Hyperthyroidism,1
pathout,Endo::Thyroid::Normal_Histology::Thyroid_Function_Panel,1
pathout,Eye::PathOut_Residual_Generated::Eyeeyelidmelanoma,1
pathout,Eye_Orbit::Conjunctiva::Epithelial_Tumors::Benign::Oncocytoma,1
pathout,Eye_Orbit::Eyelid_Adnexal::Malignant::Adenoid_Cystic_Carcinoma,1
pathout,Eye_Orbit::Eyelid_Epithelial::Malignant::Squamous_Cell_Carcinoma,1
pathout,Eye_Orbit::Lacrimal_Epithelial::Benign_Premalignant::Oncocytoma,1
pathout,Eye_Orbit::Optic_Disc_Optic_Nerve::Melanocytic_Tumors::Melanocytoma,1
pathout,Eye_Orbit::Optic_Disc_Optic_Nerve::Pigment_Epithelial_Tumors::Medulloepithelioma,1
pathout,Eye_Orbit::Retina_Neuroepithelium::Iris_Ciliary_Body_Pigment_Epithelium::Neoplastic::Adenoma_Of_Ciliary_Body,1
pathout,Eye_Orbit::Retina_Neuroepithelium::Neurosensory_Retina::Premalignant_Malignant::Retinocytoma,1
pathout,Eye_Orbit::Soft_Tissue::Fibrous_Fibroblastic::Solitary_Fibrous_Tumor,1
pathout,Eye_Orbit::Uveal_Tract::Iris::Benign_Hamartoma::Lisch_Nodule,1
pathout,GI::Anus::Benign_Precursors::Anal_Condyloma,1
pathout,GI::Anus::Benign_Precursors::Inflammatory_Cloacogenic_Polyp,1
pathout,GI::Anus::Concept::Classification::Fistula,1
pathout,GI::Anus::Concept::Classification::Hypertrophied_Papillae,1
pathout,GI::Anus::Concept::Classification::WHO_Classification,1
pathout,GI::Anus::Concept::Molecular_Genetics::Fissure,1
pathout,GI::Anus::Concept::Molecular_Genetics::Hemorrhoids,1
pathout,GI::Anus::Concept::Reporting_Grossing::Grossing_And_Features_To_Report,1
pathout,GI::Anus::Concept::Staging::Staging,1
pathout,GI::Anus::Congenital_Structural::Pancreatic_Cystic_Fluid_Analysis,1
pathout,GI::Anus::Depositional_Metabolic::Cholestasis,1
pathout,GI::Anus::Infectious::Anogenital_Hypertrophic_Herpes,1
pathout,GI::Anus::Infectious::Cytomegalovirus_CMV,1
pathout,GI::Anus::Infectious::Syphilis,1
pathout,GI::Anus::Inflammatory::Crohns_Disease,1
pathout,GI::Anus::Inflammatory::Lymphogranuloma_Venereum,1
pathout,GI::Anus::Neoplastic::Benign::Hidradenoma_Papilliferum,1
pathout,GI::Anus::Neoplastic::Benign::Intradermal_Nevus,1
pathout,GI::Anus::Neoplastic::Buschke_Lowenstein_Tumor,1
pathout,GI::Anus::Neoplastic::Glandular::Anal_Adenocarcinoma,1
pathout,GI::Anus::Neoplastic::Lymphoid_Polyp,1
pathout,GI::Anus::Neoplastic::Malignant::Apocrine_Carcinoma,1
pathout,GI::Anus::Neoplastic::Malignant::Carcinoma_Overview,1
pathout,GI::Anus::Neoplastic::Precursor::Paget_Disease,1
pathout,GI::Anus::Neoplastic::Squamous::Anal_Squamous_Cell_Carcinoma_Overview,4
pathout,GI::Anus::Normal_Histology::Anatomy_And_Histology,1
pathout,GI::Anus::Normal_Histology::Granuloma_Inguinale,1
pathout,GI::Appendix::Appendiceal_Adenocarcinoma,1
pathout,GI::Appendix::Appendiceal_Mucinous_Neoplasm,1
pathout,GI::Appendix::Appendiceal_Serrated_Lesions_and_Polyps,1
pathout,GI::Appendix::Concept::Classification::Mucocele,1
pathout,GI::Appendix::Concept::Classification::WHO_Classification,1
pathout,GI::Appendix::Concept::Laboratory_Operations::Lymphoid_Hyperplasia,1
pathout,GI::Appendix::Concept::Other::Myxoglobulosis,1
pathout,GI::Appendix::Concept::Reporting_Grossing::Features_To_Report_And_Grossing,1
pathout,GI::Appendix::Congenital_Structural::Cystic_Fibrosis,1
pathout,GI::Appendix::Congenital_Structural::Diverticulosis,1
pathout,GI::Appendix::Infectious::Actinomycosis,1
pathout,GI::Appendix::Infectious::Adenovirus_And_Measles,1
pathout,GI::Appendix::Infectious::CMV_Appendicitis,1
pathout,GI::Appendix::Inflammatory::Acute::Appendiceal_Acute_Appendicitis_Suppurative_And_Gangrenous,1
pathout,GI::Appendix::Inflammatory::Acute::Appendiceal_Periappendicitis,1
pathout,GI::Appendix::Inflammatory::Chronic_Granulomatous::Appendiceal_Granulomatous_Appendicitis_NOS,1
pathout,GI::Appendix::Inflammatory::Infectious::Appendiceal_Enterobius_Vermicularis_Pinworm,1
pathout,GI::Appendix::Inflammatory::Interval_Appendicitis,1
pathout,GI::Appendix::Inflammatory::Obstructive::Appendiceal_Fibrous_Obliteration_Neuroma,1
pathout,GI::Appendix::Inflammatory::Xanthogranulomatous_Inflammation,1
pathout,GI::Appendix::Neoplastic::Adenocarcinoma::Appendiceal_Adenocarcinoma_Intestinal_Type,1
pathout,GI::Appendix::Neoplastic::Adenocarcinoma::Appendiceal_Goblet_Cell_Adenocarcinoma,1
pathout,GI::Appendix::Neoplastic::Gastrointestinal_Stromal_Tumor,1
pathout,GI::Appendix::Neoplastic::Inverted_Appendix,1
pathout,GI::Appendix::Neoplastic::Malignant::Lamn_And_Hamn,1
pathout,GI::Appendix::Neoplastic::Malignant::Pseudomyxoma_Peritonei_Mucinous_Carcinoma_Peritonei,1
pathout,GI::Appendix::Neoplastic::Malignant::Staging_Carcinoma_Mucinous_Neoplasms,1
pathout,GI::Appendix::Neoplastic::Mucinous::Appendiceal_Mucinous_Adenocarcinoma_Invasive,1
pathout,GI::Appendix::Neoplastic::Neuroendocrine::Appendiceal_Neuroendocrine_Tumor_Well_Differentiated,5
pathout,GI::Appendix::Neoplastic::Polyp::Appendiceal_Sessile_Serrated_Lesion,1
pathout,GI::Biliary::Concept::Classification::Benign_Recurrent_Intrahepatic_Cholestasis,1
pathout,GI::Biliary::Concept::Classification::Liver_Transplantation_Overview,1
pathout,GI::Biliary::Concept::Classification::WHO_Classification,1
pathout,GI::Biliary::Concept::Management_Workup::Hereditary_Hemorrhagic_Telangiectasia,1
pathout,GI::Biliary::Congenital_Structural::Ancillary_Techniques,1
pathout,GI::Biliary::Congenital_Structural::Choledochal_Cyst,1
pathout,GI::Biliary::Congenital_Structural::Polycystic_Liver_Disease,1
pathout,GI::Biliary::Depositional_Metabolic::Transplantation_Surgical_Vascular_Complications,1
pathout,GI::Biliary::Infectious::Visceral_Myopathy,1
pathout,GI::Biliary::Inflammatory::Caroli_Disease,1
pathout,GI::Biliary::Inflammatory::Chronic_Hepatitis,1
pathout,GI::Biliary::Inflammatory::Chronic_Hepatitis_Grading_Staging,1
pathout,GI::Biliary::Inflammatory::Granulomatous_Hepatitis,1
pathout,GI::Biliary::Inflammatory::Neutrophilic_Dermatosis_Associated_With_Gastrointestinal_And_Hepatobiliary_Disease,1
pathout,GI::Biliary::Inflammatory::Obstructive::Large_Duct_Obstruction,1
pathout,GI::Biliary::Inflammatory::Portal_Vein_Obstruction,1
pathout,GI::Biliary::Inflammatory::Primary_Biliary_Cholangitis,1
pathout,GI::Biliary::Inflammatory::Pyogenic_Abscess,1
pathout,GI::Biliary::Inflammatory::Secondary_Biliary_Cirrhosis,1
pathout,GI::Biliary::Inflammatory::WHO_Reporting_System_For_Pancreaticobiliary_Cytopathology,1
pathout,GI::Biliary::Neoplastic::Intraductal_Papillary_Neoplasm_Of_The_Bile_Ducts,1
pathout,GI::Biliary::Neoplastic::Intrahepatic_Biliary_Atresia,1
pathout,GI::Biliary::Neoplastic::Precursor::Biliary_Intraepithelial_Neoplasia_BilIN,1
pathout,GI::Biliary::Neoplastic::Precursor::Other_Flukes_Clonorchis_Opisthorchis,1
pathout,GI::Biliary::Normal_Histology::Anatomy_And_Histology,1
pathout,GI::Biliary::Normal_Histology::Extrahepatic_Biliary_Atresia,1
pathout,GI::Colon::Concept::Classification::Escherichia_Coli,1
pathout,GI::Colon::Concept::Classification::HER2_Colon,1
pathout,GI::Colon::Concept::Classification::Mast_Cell_Disorders,1
pathout,GI::Colon::Concept::Classification::Salmonella_Typhoid_And_Nontyphoidal,1
pathout,GI::Colon::Concept::Classification::WHO_Classification,1
pathout,GI::Colon::Concept::Laboratory_Operations::Yersiniosis,1
pathout,GI::Colon::Concept::Management_Workup::Ibd_Associated,1
pathout,GI::Colon::Concept::Management_Workup::Posttreatment_Changes,1
pathout,GI::Colon::Concept::Management_Workup::Volvulus,1
pathout,GI::Colon::Concept::Molecular_Genetics::Apc_Gene,1
pathout,GI::Colon::Concept::Molecular_Genetics::Colon_Cancer_Biomarker_Testing_Including_MSI_Lynch,1
pathout,GI::Colon::Concept::Molecular_Genetics::Common_Variable_Immunodeficiency_Cvid,1
pathout,GI::Colon::Concept::Molecular_Genetics::Graft_Versus_Host_Disease,1
pathout,GI::Colon::Concept::Molecular_Genetics::Microsatellite_Instability_Pathway,1
pathout,GI::Colon::Concept::Molecular_Genetics::Serrated_Lesions_General,1
pathout,GI::Colon::Concept::Molecular_Genetics::Serrated_Pathway,1
pathout,GI::Colon::Concept::Other::Apoptotic_Colopathy,1
pathout,GI::Colon::Concept::Other::Ehlers_Danlos_Syndrome,1
pathout,GI::Colon::Concept::Other::Gardner_Syndrome,1
pathout,GI::Colon::Concept::Other::Idiopathic_Retroperitoneal_Fibrosis,1
pathout,GI::Colon::Concept::Other::Intestinal_Spirochetosis,1
pathout,GI::Colon::Concept::Other::Xanthoma,1
pathout,GI::Colon::Concept::Reporting_Grossing::Endometriosis,1
pathout,GI::Colon::Concept::Reporting_Grossing::Grossing_And_Features_To_Report,1
pathout,GI::Colon::Concept::Reporting_Grossing::Infarct,1
pathout,GI::Colon::Congenital_Structural::Adhesions,1
pathout,GI::Colon::Congenital_Structural::Aganglionosis::Colonic_Hirschsprung_Disease,1
pathout,GI::Colon::Congenital_Structural::Atresia,1
pathout,GI::Colon::Congenital_Structural::Cyst_Of_Retrorectal_Space,1
pathout,GI::Colon::Congenital_Structural::Diverticulosis,1
pathout,GI::Colon::Congenital_Structural::Duplication,1
pathout,GI::Colon::Congenital_Structural::Mucosal_Schwann_Cell_Hamartoma,1
pathout,GI::Colon::Congenital_Structural::Pneumatosis_Cystoides_Intestinalis,1
pathout,GI::Colon::Congenital_Structural::Structural::Colonic_Solitary_Rectal_Ulcer_SyndROME_Prolapse,1
pathout,GI::Colon::Congenital_Structural::Tailgut_Cyst,1
pathout,GI::Colon::Depositional_Metabolic::Amyloidosis,1
pathout,GI::Colon::Depositional_Metabolic::Chronic_Intestinal_Pseudo_Obstruction,1
pathout,GI::Colon::Depositional_Metabolic::Melanosis_Coli,1
pathout,GI::Colon::Depositional_Metabolic::Vibrio_Cholerae,1
pathout,GI::Colon::Infectious::Adenovirus,1
pathout,GI::Colon::Infectious::Amebic_Colitis,1
pathout,GI::Colon::Infectious::Balantidiasis,1
pathout,GI::Colon::Infectious::Basidiobolomycosis,1
pathout,GI::Colon::Infectious::Campylobacter_Jejuni,1
pathout,GI::Colon::Infectious::Covid_19_Associated_Colitis,1
pathout,GI::Colon::Infectious::Cryptosporidiosis,1
pathout,GI::Colon::Infectious::Cytomegalovirus_CMV,1
pathout,GI::Colon::Infectious::Fasciola,1
pathout,GI::Colon::Infectious::Malakoplakia,1
pathout,GI::Colon::Infectious::Mycobacterium_Avium_Intracellulare,1
pathout,GI::Colon::Infectious::Pyogenic_Granuloma,1
pathout,GI::Colon::Infectious::Sapovirus,1
pathout,GI::Colon::Infectious::Schistosomiasis,1
pathout,GI::Colon::Infectious::Sexually_Transmitted_Infectious_Colitis_Proctitis,1
pathout,GI::Colon::Infectious::Shigella,1
pathout,GI::Colon::Infectious::Trichuriasis,1
pathout,GI::Colon::Infectious::Tuberculosis,1
pathout,GI::Colon::Inflammatory::Acute_Self_Limited_Colitis,1
pathout,GI::Colon::Inflammatory::Angiotensin_Receptor_Blocker_Arb_Colitis,1
pathout,GI::Colon::Inflammatory::Anti_PD1_Associated_Colitis,1
pathout,GI::Colon::Inflammatory::Behcets_Syndrome,1
pathout,GI::Colon::Inflammatory::Brown_Bowel_Syndrome,1
pathout,GI::Colon::Inflammatory::Chemotherapy_Induced_Colitis,1
pathout,GI::Colon::Inflammatory::Chronic_Granulomatous_Disease,1
pathout,GI::Colon::Inflammatory::Colitis_Cystica_Profunda,1
pathout,GI::Colon::Inflammatory::Collagenous_Colitis,1
pathout,GI::Colon::Inflammatory::Crohns_Disease,1
pathout,GI::Colon::Inflammatory::Diversion_Colitis,1
pathout,GI::Colon::Inflammatory::Eosinophilic_Gastroenterocolitis,1
pathout,GI::Colon::Inflammatory::Focal_Active_Colitis,1
pathout,GI::Colon::Inflammatory::Foreign_Materials_Food,1
pathout,GI::Colon::Inflammatory::Idelalisib_Associated,1
pathout,GI::Colon::Inflammatory::Infarcted_Epiploic_Appendages,1
pathout,GI::Colon::Inflammatory::Inflammatory_Bowel_Disease_Indeterminate_Type,1
pathout,GI::Colon::Inflammatory::Ipilimumab_Associated_Colitis,1
pathout,GI::Colon::Inflammatory::Ischemic_Colitis,1
pathout,GI::Colon::Inflammatory::Lymphocytic_Colitis,1
pathout,GI::Colon::Inflammatory::Mycophenolate_Mofetil_Associated_Colitis,1
pathout,GI::Colon::Inflammatory::Nsaid_Associated_Colitis,1
pathout,GI::Colon::Inflammatory::Pill_Fragment_Associated_Colitis,1
pathout,GI::Colon::Inflammatory::Pseudomembranous_Colitis,1
pathout,GI::Colon::Inflammatory::Pulse_Granuloma,1
pathout,GI::Colon::Inflammatory::Radiation_Enterocolitis,1
pathout,GI::Colon::Inflammatory::Reactive_Nodular_Fibrous_Pseudotumor,1
pathout,GI::Colon::Inflammatory::Sclerosing_Mesenteritis,1
pathout,GI::Colon::Inflammatory::Secukinumab_Induced_Colitis,1
pathout,GI::Colon::Inflammatory::Segmental_Colitis_Associated_With_Diverticula_Scad,1
pathout,GI::Colon::Inflammatory::Stercoral_Ulcer,1
pathout,GI::Colon::Inflammatory::Typhlitis,1
pathout,GI::Colon::Inflammatory::Ulcerative_Colitis_And_Proctitis,1
pathout,GI::Colon::Inflammatory::Vasculitis,1
pathout,GI::Colon::Neoplastic::Adenocarcinoma::Colonic_Adenocarcinoma_Arising_In_Adenoma,1
pathout,GI::Colon::Neoplastic::Benign::Adenoma,1
pathout,GI::Colon::Neoplastic::Benign::Adenoma_Overview,1
pathout,GI::Colon::Neoplastic::Benign::Elastofibromatous_Change,1
pathout,GI::Colon::Neoplastic::Benign::Serrated_Epithelial_Change,1
pathout,GI::Colon::Neoplastic::Benign::Traditional_Serrated_Adenoma,1
pathout,GI::Colon::Neoplastic::Benign::Tubulovillous_Villous_Adenoma,1
pathout,GI::Colon::Neoplastic::Cronkhite_Canada_Syndrome,1
pathout,GI::Colon::Neoplastic::Gastrointestinal_Stromal_Tumor,1
pathout,GI::Colon::Neoplastic::Hemangioma,1
pathout,GI::Colon::Neoplastic::IBD_Associated::Colonic_Dysplasia_And_IBD_Related_Adenocarcinoma,1
pathout,GI::Colon::Neoplastic::Idiopathic_Myointimal_Hyperplasia_Of_Mesenteric_Veins,1
pathout,GI::Colon::Neoplastic::Lifting_Agent_Granuloma,1
pathout,GI::Colon::Neoplastic::Malignant::Aberrant_Crypt_Foci,1
pathout,GI::Colon::Neoplastic::Malignant::Adenocarcinoma,1
pathout,GI::Colon::Neoplastic::Malignant::Adenoma_With_Invasive_Carcinoma,1
pathout,GI::Colon::Neoplastic::Malignant::Chagas_Disease_Trypanosomiasis,1
pathout,GI::Colon::Neoplastic::Malignant::Chromosomal_Instability_And_Mutyh_Pathways,1
pathout,GI::Colon::Neoplastic::Malignant::Colon_Carcinoma_Overview,1
pathout,GI::Colon::Neoplastic::Malignant::Hepatoid_Carcinoma,1
pathout,GI::Colon::Neoplastic::Malignant::Histoplasmosis,1
pathout,GI::Colon::Neoplastic::Malignant::Intramucosal_Carcinoma,1
pathout,GI::Colon::Neoplastic::Malignant::Leiomyosarcoma,1
pathout,GI::Colon::Neoplastic::Malignant::Low_Grade_Tubuloglandular_Adenocarcinoma,1
pathout,GI::Colon::Neoplastic::Malignant::Lymphoglandular_Complex_Like_Colorectal_Carcinoma,1
pathout,GI::Colon::Neoplastic::Malignant::Medullary_Carcinoma,1
pathout,GI::Colon::Neoplastic::Malignant::Micropapillary_Carcinoma,1
pathout,GI::Colon::Neoplastic::Malignant::Scleroderma,1
pathout,GI::Colon::Neoplastic::Malignant::Serrated_Adenocarcinoma_Sac,1
pathout,GI::Colon::Neoplastic::Malignant::Signet_Ring_Cell_Carcinoma,1
pathout,GI::Colon::Neoplastic::Malignant::Staging_Carcinoma,1
pathout,GI::Colon::Neoplastic::Malignant::Turcot_Syndrome,1
pathout,GI::Colon::Neoplastic::Mucosal_Prolapse_Polyp,1
pathout,GI::Colon::Neoplastic::Muir_Torre_Syndrome,1
pathout,GI::Colon::Neoplastic::Polyp_Overview,1
pathout,GI::Colon::Neoplastic::Precursor::Intestinal_Neuronal_Dysplasia,1
pathout,GI::Colon::Neoplastic::Precursor::Nonconventional_Dysplasia,1
pathout,GI::Colon::Normal_Histology::Anatomy_And_Histology,1
pathout,GI::Colon::Normal_Histology::Tactile_Corpuscle_Like_Bodies,1
pathout,GI::Colon::Polyp::Hamartoma::Juvenile_Polyp,2
pathout,GI::Colon::Polyp::Serrated::Colorectal_Hyperplastic_Polyp_Overview,4
pathout,GI::Esophagus::Concept::Reporting_Grossing::Graft_Versus_Host_Disease,1
pathout,GI::Esophagus::Concept::Reporting_Grossing::Grossing_And_Features_To_Report,1
pathout,GI::Esophagus::Concept::Staging::Staging,1
pathout,GI::Esophagus::Congenital_Structural::Diverticula,1
pathout,GI::Esophagus::Congenital_Structural::Esophageal_Cysts_And_Duplications,1
pathout,GI::Esophagus::Congenital_Structural::Heterotopic_Ectopic_Sebaceous_Glands,1
pathout,GI::Esophagus::Congenital_Structural::Mechanical::Achalasia_Disorder,1
pathout,GI::Esophagus::Congenital_Structural::Pancreatic_Acinar_Metaplasia,1
pathout,GI::Esophagus::Congenital_Structural::Vascular::Esophageal_Varices,1
pathout,GI::Esophagus::Heterotopia::Esophageal_Gastric_Heterotopia_Inlet_Patch,1
pathout,GI::Esophagus::Infectious::Esophageal_Manifestations_Of_Collagen_Vascular_Disease,1
pathout,GI::Esophagus::Inflammatory::Crohns_Disease,1
pathout,GI::Esophagus::Inflammatory::Esophagitis::Esophageal_Eosinophilic_Esophagitis,1
pathout,GI::Esophagus::Inflammatory::Esophagitis::Esophageal_Esophagitis_Overview_NOS,1
pathout,GI::Esophagus::Inflammatory::Esophagitis::Esophageal_Lymphocytic_Esophagitis,1
pathout,GI::Esophagus::Inflammatory::Esophagitis::Esophageal_Sloughing_Esophagitis_Dissecans,1
pathout,GI::Esophagus::Inflammatory::Hsv_Esophagitis,1
pathout,GI::Esophagus::Inflammatory::Infectious::Esophageal_Candida_Esophagitis,1
pathout,GI::Esophagus::Inflammatory::Infectious::Esophageal_Cytomegalovirus_Esophagitis,1
pathout,GI::Esophagus::Inflammatory::Infectious::Esophageal_Herpes_Simplex_Virus_Esophagitis,1
pathout,GI::Esophagus::Inflammatory::Infectious::HIV_Associated_Esophageal_Ulcers,1
pathout,GI::Esophagus::Inflammatory::Injury::Esophageal_Chemical_Corrosive_Esophagitis,1
pathout,GI::Esophagus::Inflammatory::Injury::Esophageal_Pill_Induced_Esophagitis,1
pathout,GI::Esophagus::Inflammatory::Injury::Esophageal_Radiation_Esophagitis,1
pathout,GI::Esophagus::Inflammatory::Lichenoid_Esophagitis,1
pathout,GI::Esophagus::Inflammatory::Reflux_Esophagitis_Gastroesophageal_Reflux_Disease,1
pathout,GI::Esophagus::Metaplastic::Barrett::Esophageal_Barrett_Mucosa_High_Grade_Dysplasia,1
pathout,GI::Esophagus::Metaplastic::Barrett::Esophageal_Barrett_Mucosa_Overview,1
pathout,GI::Esophagus::Metaplastic::Squamous::Esophageal_Epidermoid_Metaplasia,1
pathout,GI::Esophagus::Neoplastic::Adenocarcinoma::Esophageal_Adenocarcinoma_Conventional,1
pathout,GI::Esophagus::Neoplastic::Benign::Glycogenic_Acanthosis,1
pathout,GI::Esophagus::Neoplastic::Carcinoma::Esophageal_Undifferentiated_Carcinoma,3
pathout,GI::Esophagus::Neoplastic::Gastrointestinal_Stromal_Tumor,1
