record_id,source,original_tag,rejection_reason,title,input_path
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038543,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038545,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038546,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038547,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038548,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038549,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038551,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038552,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038553,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038554,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038555,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038556,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038559,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038560,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038561,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038562,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038563,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038564,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038565,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038566,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038567,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038568,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038569,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038570,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038571,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038572,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038574,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038578,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038579,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038580,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038581,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038582,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038583,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038584,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038586,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038587,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038588,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038589,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038590,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038591,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038594,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038595,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038598,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038599,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038600,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038601,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038603,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038604,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038606,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038608,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038609,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038610,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038611,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038612,lectures,HN::Bone::The_Chondrosarcoma_Family_of_Tumors,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038613,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038614,lectures,HN::Bone::The_Chondrosarcoma_Family_of_Tumors,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038615,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038616,lectures,HN::Salivary_Gland::Neoplastic::Primary_Salivary_Gland_Neoplasms_General,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038618,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038619,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038620,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038622,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038625,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038628,lectures,HN::Salivary_Gland::Neoplastic::Primary_Salivary_Gland_Neoplasms_General,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038629,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038630,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038632,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038633,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038636,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038639,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038640,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038641,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038642,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038643,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038644,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038645,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038646,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038647,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038649,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038650,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038651,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038652,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038654,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038655,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038656,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038657,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038658,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038659,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038660,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038661,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038662,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038664,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038665,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038666,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038667,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038668,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038669,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038670,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038671,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038674,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038676,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038677,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038678,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038679,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_038680,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,,data/curriculum_map_v0_2/lecture_primary_tag_map_STRICT_CYTO_v9.jsonl
