slug,title,video_length,has_mp4,has_pdf,has_vtt,education_url,video_mp4_primary,slides_pdf_primary,vtt_primary,series_hint,pathology_relevant,heme_relevant
malaria,Review of Malaria and Plasmodium Species,48 min 0 sec,True,True,True,https://arup.utah.edu/education/malaria,https://arup.utah.edu/sites/default/files/Edu_Media/videos/malaria_Malaria2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/malaria_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/malaria_malaria.vtt,,False,False
mao-alzheimers-2025,Innovations in Diagnostics for Alzheimer’s Disease and Related Dementias,40 min 38 sec,True,True,True,https://arup.utah.edu/education/mao-alzheimers-2025,https://arup.utah.edu/sites/default/files/Edu_Media/videos/mao-alzheimers-2025_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/mao-alzheimers-2025_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/mao-alzheimers-2025_SRT%20EDU%20VERSION%20Mao_Alzheimers.vtt,,False,False
marsh-tried-2025,"Tried, True, and New: Diagnostics in Inborn Errors of Immunity",51 min 24 sec,True,True,True,https://arup.utah.edu/education/marsh-tried-2025,https://arup.utah.edu/sites/default/files/Edu_Media/videos/marsh-tried-2025_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/marsh-tried-2025_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/marsh-tried-2025_SRT%20Marsh_Tried%2C%20True%2C%20and%20New%20Diagnostics%20in%20Inborn%20Errors%20of%20Immunity.vtt,,False,False
masld-pcap25,Metabolic Dysfunction-Associated Steatotic Liver Disease (MASLD): Clinician and Pathologist Perspectives,1 hr 29 min 23 sec,True,True,True,https://arup.utah.edu/education/masld-pcap25,https://arup.utah.edu/sites/default/files/Edu_Media/videos/masld-pcap25_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/masld-pcap25_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/masld-pcap25_12%20Evason_Gallegos-Orozco_Metabolic-Dysfunction%20Associated%20Steatotic%20Liver%20Disease_1.vtt,pcap25,True,False
mathison-ai-2023,Artificial Intelligence (AI) for the Detection of Gastrointestinal Parasites Cases in Parasitology,48 min 1 sec,True,True,True,https://arup.utah.edu/education/mathison-ai-2023,https://arup.utah.edu/sites/default/files/Edu_Media/videos/mathison-ai-2023_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/mathison-ai-2023_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/mathison-ai-2023_Subtitles%20Fariview%20Webinar%20Mathison%20-%20AI%20Parasitology.vtt,,False,False
mathison-applications-2025,Applications for AI in the Clinical Parasitology Lab,41 min 0 sec,True,False,True,https://arup.utah.edu/education/mathison-applications-2025,https://arup.utah.edu/sites/default/files/Edu_Media/videos/mathison-applications-2025_v1.mp4,,https://arup.utah.edu/sites/default/files/Edu_Media/cc/mathison-applications-2025_cc_0.vtt,,False,False
mathison-parasitology-2021,Cases in Parasitology,54 min 55 sec,True,True,True,https://arup.utah.edu/education/mathison-parasitology-2021,https://arup.utah.edu/sites/default/files/Edu_Media/videos/mathison-parasitology-2021_Mathison_Cases_In_Parisitology_V3.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/mathison-parasitology-2021_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/mathison-parasitology-2021_mathison-parasitology-2021.vtt,,False,False
matkowskyj-biomarkers-2025,Biomarkers and Actionable Gene Mutations in Gastrointestinal Cancer,54 min 46 sec,True,True,True,https://arup.utah.edu/education/matkowskyj-biomarkers-2025,https://arup.utah.edu/sites/default/files/Edu_Media/videos/matkowskyj-biomarkers-2025_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/matkowskyj-biomarkers-2025_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/matkowskyj-biomarkers-2025_Subtitles_Matkowskyj_Biomarkers%20and%20Actionable%20Alterations%20in%20Gastrointestinal%20Cancer%20V2.vtt,,False,False
mcmillin-massspec-2025,The Magic and Madness of Mass Spectrometry in Medicine,44 min 51 sec,True,True,True,https://arup.utah.edu/education/mcmillin-massspec-2025,https://arup.utah.edu/sites/default/files/Edu_Media/videos/mcmillin-massspec-2025_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/mcmillin-massspec-2025_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/mcmillin-massspec-2025_McMillin_Magic%20and%20Madness%20of%20Mass%20Spec.vtt,,True,False
mcmillin-newborndrug-2022,Newborn Drug Testing: Laboratory Testing Options and What to Expect From Results,45 min 9 sec,True,True,True,https://arup.utah.edu/education/mcmillin-newborndrug-2022,https://arup.utah.edu/sites/default/files/Edu_Media/videos/mcmillin-newbornDrug-2022_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/mcmillin-newbornDrug-2022_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/mcmillin-newbornDrug-2022_mcmillin-newbornDrug-2022.vtt,,False,False
mcmurtry-molecular-pcap24,Molecular Subtypes of Endometrial Cancers: Approaches and Considerations for Testing,38 min 57 sec,True,True,True,https://arup.utah.edu/education/mcmurtry-molecular-pcap24,https://arup.utah.edu/sites/default/files/Edu_Media/videos/mcmurtry-molecular-pcap24_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/mcmurtry-molecular-pcap24_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/mcmurtry-molecular-pcap24_18%20-%20McMurtry_Endometrial_Cancers_V2.vtt,pcap24,True,True
mcmurtry-panc-pcap25,Pancreatic Cytology: Pattern Recognition and Case-Based Approach,46 min 28 sec,True,True,True,https://arup.utah.edu/education/mcmurtry-panc-pcap25,https://arup.utah.edu/sites/default/files/Edu_Media/videos/mcmurtry-panc-pcap25_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/mcmurtry-panc-pcap25_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/mcmurtry-panc-pcap25_SRT%2008%20McMurtry_Pancreatic%20Cytology%20Pattern%20Recognition%20Case-Based%20Approach%20-slide%20updated-.vtt,pcap25,True,False
menitove-hemaonc-pbm25,PBM in Hematology Oncology,43 min 22 sec,True,True,True,https://arup.utah.edu/education/menitove-hemaonc-pbm25,https://arup.utah.edu/sites/default/files/Edu_Media/videos/menitove-hemaonc-pbm25_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/menitove-hemaonc-pbm25_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/menitove-hemaonc-pbm25_PBM%2012%20Menitove_PBM%20in%20Hematology%20Oncology.vtt,pbm25,False,False
menon-hemepath1-2023,"Hematopathology Expert SeriesState of Hematopathology: The Past, Present, and the Future",1 hr 31 min 9 sec,True,True,True,https://arup.utah.edu/education/menon-hemepath1-2023,https://arup.utah.edu/sites/default/files/Edu_Media/videos/menon-hemepath1-2023_Hem_Conference_V3_EDU.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/menon-hemepath1-2023_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/menon-hemepath1-2023_menon-hemepath1-2023.vtt,heme,True,True
menon-hemepath3-2024,Hematopathology Expert SeriesThe Broad-Ranging Impact of Clonal Hematopoiesis: From Diagnostic Considerations to Clinical Implications,1 hr 35 min 31 sec,True,True,True,https://arup.utah.edu/education/menon-hemepath3-2024,https://arup.utah.edu/sites/default/files/Edu_Media/videos/menon-hemepath3-2024_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/menon-hemepath3-2024_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/menon-hemepath3-2024_SRT%20Patel_Clonal%20Hematopoiesis%20for%20ARUP%20V1-EDU.vtt,heme,True,True
menon-hemepath4-2025,Hematopathology Expert SeriesClinical and Laboratory Approaches to Diagnosis of Acquired Bleeding Disorders,1 hr 22 min 48 sec,True,True,True,https://arup.utah.edu/education/menon-hemepath4-2025,https://arup.utah.edu/sites/default/files/Edu_Media/videos/menon-hemepath4-2025_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/menon-hemepath4-2025_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/menon-hemepath4-2025_Subtitles%20Hema%202025-05%20edu%20edit%202025-04-29.vtt,heme,True,True
menon-tfh-pcap23,Approach to T-Follicular Helper (TFH) Lymphomas and Mimics,46 min 38 sec,True,True,True,https://arup.utah.edu/education/menon-tfh-pcap23,https://arup.utah.edu/sites/default/files/Edu_Media/videos/menon-tfh-pcap23_19%20-%20Menon-T-Follicular_Helper_V2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/menon-tfh-pcap23_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/menon-tfh-pcap23_cc_0.vtt,,True,True
metcalf-platelet-2025,Platelet Transfusion: 2025 AABB and ICTMG International Clinical Practice Guidelines,26 min 9 sec,True,True,True,https://arup.utah.edu/education/metcalf-platelet-2025,https://arup.utah.edu/sites/default/files/Edu_Media/videos/metcalf-platelet-2025_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/metcalf-platelet-2025_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/metcalf-platelet-2025_Subtitles%20Metcalf_Platelet%20Guidelines%202025-07-08.vtt,,False,False
montgomery-fun04-pcap25,Fun With Gastrointestinal Tract Polyps and Polyposes,59 min 7 sec,True,True,True,https://arup.utah.edu/education/montgomery-fun04-pcap25,https://arup.utah.edu/sites/default/files/Edu_Media/videos/montgomery-fun04-pcap25_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/montgomery-fun04-pcap25_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/montgomery-fun04-pcap25_04%20Montgomery_Fun%20with%20Gastrointestinal%20Tract%20Polyps%20and%20Polyposes_1.vtt,pcap25,False,False
montgomery-gi05-pcap25,Gastrointestinal Tract Dysplasia—Timely Topics From Top to Bottom,55 min 8 sec,True,True,True,https://arup.utah.edu/education/montgomery-gi05-pcap25,https://arup.utah.edu/sites/default/files/Edu_Media/videos/montgomery-gi05-pcap25_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/montgomery-gi05-pcap25_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/montgomery-gi05-pcap25_Subtitles%20-%2005%20Montgomery_Gastrointestinal%20Tract%20Dysplasia%20Timely%20Topics%20from%20Top%20to%20Bottom_1.vtt,pcap25,True,False
montgomery-mesenchymal03-pcap25,Mesenchymal Neoplasms of the Gastrointestinal Tract and Liver—It’s All About Location,50 min 32 sec,True,True,True,https://arup.utah.edu/education/montgomery-mesenchymal03-pcap25,https://arup.utah.edu/sites/default/files/Edu_Media/videos/montgomery-mesenchymal03-pcap25_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/montgomery-mesenchymal03-pcap25_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/montgomery-mesenchymal03-pcap25_SRT%2003%20Montgomery_Mesenchymal%20Neoplasms%20Gastrointestinal%20Tract%20and%20Liver_1.vtt,pcap25,True,False
moore-coach-2025,"Put Me In, Coach: Diagnostic Stewardship Strategies and Practical Examples for Microbiologists",58 min 3 sec,True,True,True,https://arup.utah.edu/education/moore-coach-2025,https://arup.utah.edu/sites/default/files/Edu_Media/videos/moore-coach-2025_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/moore-coach-2025_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/moore-coach-2025_Moore_Diagnostic%20Stewarship%20Strategies%202025-06-25.vtt,,True,False
moser-hem-2023,Clinical Cases at the Intersection of Hematology and Hemostasis Testing,56 min 38 sec,True,True,True,https://arup.utah.edu/education/moser-hem-2023,https://arup.utah.edu/sites/default/files/Edu_Media/videos/moser-hem-2023_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/moser-hem-2023_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/moser-hem-2023_SRT_Moser%20-%20Clinical%20Cases%20at%20the%20Intersection%20of%20Hematology%20and%20Hemostasis%20Testing_EDU_V1.vtt,,False,False
nelson-calprotectin-2025,Fecal Calprotectin: From Clinical Need to Laboratory Validation,37 min 58 sec,True,True,True,https://arup.utah.edu/education/nelson-calprotectin-2025,https://arup.utah.edu/sites/default/files/Edu_Media/videos/nelson-calprotectin-2025_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/nelson-calprotectin-2025_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/nelson-calprotectin-2025_Subtitles_Nelson%20Fecal%20Calprotectin%20From%20clinical%20need%20to%20laboratory%20validation%202025-01-15.vtt,,False,False
nelson-diabetes-2024,Diabetes: Don’t Sugarcoat It—UPDATED,52 min 51 sec,True,True,True,https://arup.utah.edu/education/nelson-diabetes-2024,https://arup.utah.edu/sites/default/files/Edu_Media/videos/nelson-diabetes-2024_2024update.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/nelson-diabetes-2024_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/nelson-diabetes-2024_cc_0.vtt,,False,False
nelson-dpyd-2026,DPYD Genotype-Guided Fluoropyrimidine Dosing: FDA and NCCN Updates to Guide 5-FU and Capecitabine Dosing for Oncologists,41 min 9 sec,True,False,True,https://arup.utah.edu/education/nelson-dpyd-2026,https://arup.utah.edu/sites/default/files/Edu_Media/videos/nelson-dpyd-2026_v1.mp4,,https://arup.utah.edu/sites/default/files/Edu_Media/cc/nelson-dpyd-2026_cc.vtt,,True,False
nelson-gi-2023,Gastrointestinal Disease – Laboratory Screening and Diagnosis,56 min 3 sec,True,True,True,https://arup.utah.edu/education/nelson-gi-2023,https://arup.utah.edu/sites/default/files/Edu_Media/videos/nelson-gi-2023_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/nelson-gi-2023_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/nelson-gi-2023_Nelson_Itestinal_Disease_EDU_V2.vtt,gi,True,False
nelson-lipid-2025,"Lipids, Cholesterol, and Lipoproteins: Understanding CVD Risk",53 min 52 sec,True,True,True,https://arup.utah.edu/education/nelson-lipid-2025,https://arup.utah.edu/sites/default/files/Edu_Media/videos/nelson-lipid-2025_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/nelson-lipid-2025_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/nelson-lipid-2025_EDU%20Nelson_Lipids%2C%20Cholesterol%2C%20and%20Lipoproteins%20SRT.vtt,,False,False
ng-clinflowcyto1-2021,Clinical Flow Cytometry for the Perplexed-Part 1: Introduction to Gating,31 min 8 sec,True,True,True,https://arup.utah.edu/education/ng-clinflowcyto1-2021,https://arup.utah.edu/sites/default/files/Edu_Media/videos/ng-clinFlowCyto1-2021_Cytometry_Presentation_1_V2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/ng-clinFlowCyto1-2021_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/ng-clinFlowCyto1-2021_ng-clinFlowCyto1-2021.vtt,cyto,True,True
ng-clinflowcyto2-2021,Clinical Flow Cytometry for the Perplexed-Part 2: Technical Considerations,41 min 29 sec,True,True,True,https://arup.utah.edu/education/ng-clinflowcyto2-2021,https://arup.utah.edu/sites/default/files/Edu_Media/videos/ng-clinFlowCyto2-2021_Cytometry_Presentation_2_V2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/ng-clinFlowCyto2-2021_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/ng-clinFlowCyto2-2021_ng-clinFlowCyto2-2021.vtt,cyto,True,True
ng-clinflowcyto3-2021,Clinical Flow Cytometry for the Perplexed-Part 3: Lymphomas,37 min 39 sec,True,True,True,https://arup.utah.edu/education/ng-clinflowcyto3-2021,https://arup.utah.edu/sites/default/files/Edu_Media/videos/ng-clinFlowCyto3-2021_Cytometry_Presentation_3_V2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/ng-clinFlowCyto3-2021_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/ng-clinFlowCyto3-2021_ng-clinFlowCyto3-2021.vtt,cyto,True,True
ng-clinflowcyto4-2021,Clinical Flow Cytometry for the Perplexed-Part 4: Leukemias and Myeloid Neoplasms,36 min 37 sec,True,True,True,https://arup.utah.edu/education/ng-clinflowcyto4-2021,https://arup.utah.edu/sites/default/files/Edu_Media/videos/ng-clinFlowCyto4-2021_Cytometry_Presentation_4_V2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/ng-clinFlowCyto4-2021_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/ng-clinFlowCyto4-2021_ng-clinFlowCyto4-2021.vtt,cyto,True,True
ng-clinflowcyto5-2021,Clinical Flow Cytometry for the Perplexed-Part 5: Minimal (Measurable) Residual Disease Detection (MRD),37 min 5 sec,True,True,True,https://arup.utah.edu/education/ng-clinflowcyto5-2021,https://arup.utah.edu/sites/default/files/Edu_Media/videos/ng-clinFlowCyto5-2021_Cytometry_Presentation_5_V2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/ng-clinFlowCyto5-2021_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/ng-clinFlowCyto5-2021_ng-clinFlowCyto5-2021.vtt,cyto,True,True
ng-flowcyto-pcap23,"Flow Cytometry in Clinical Practice: Pitfalls, Advances, and Opportunities",53 min 47 sec,True,True,True,https://arup.utah.edu/education/ng-flowcyto-pcap23,https://arup.utah.edu/sites/default/files/Edu_Media/videos/ng-flowCyto-pcap23_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/ng-flowCyto-pcap23_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/ng-flowCyto-pcap23_6%20-%20Ng-Flow_Cytometry_V2.vtt,cyto,True,True
openshaw-allinthefamily-2018,All in the Family: How Genetic Counselors Facilitate Familial Genetic Testing,20 min 23 sec,True,True,True,https://arup.utah.edu/education/openshaw-allinthefamily-2018,https://arup.utah.edu/sites/default/files/Edu_Media/videos/openshaw-allInTheFamily-2018_openshaw_familial_testing_v3.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/openshaw-allInTheFamily-2018_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/openshaw-allInTheFamily-2018_openshaw-allInTheFamily-2018.vtt,,False,False
pantrangi-hydatidiform-2024,Genetics of Hydatidiform Moles,45 min 27 sec,True,True,True,https://arup.utah.edu/education/pantrangi-hydatidiform-2024,https://arup.utah.edu/sites/default/files/Edu_Media/videos/pantrangi-hydatidiform-2024_v3.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/pantrangi-hydatidiform-2024_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/pantrangi-hydatidiform-2024_Pantrangi_Hydatidiform_Moles_V3.vtt,gi,True,False
parasitologybasics-2023,Introduction to Parasitology: The Basics Are Just the Beginning,1 hr 3 min 48 sec,True,True,True,https://arup.utah.edu/education/parasitologybasics-2023,https://arup.utah.edu/sites/default/files/Edu_Media/videos/parasitologybasics-2023_v3.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/parasitologybasics-2023_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/parasitologybasics-2023_parasitologybasics-2023.vtt,,True,False
parraherran-carcinomas2-pcap24,Case-Based Session: Difficult Endometrial Carcinomas,44 min 57 sec,True,False,True,https://arup.utah.edu/education/parraherran-carcinomas2-pcap24,https://arup.utah.edu/sites/default/files/Edu_Media/videos/parraherran-carcinomas2-pcap24_medium.mp4,,https://arup.utah.edu/sites/default/files/Edu_Media/cc/parraherran-carcinomas2-pcap24_SRT_2%20-%20Parra-Herran_Endometrial_Carsinomas.vtt,pcap24,True,False
parraherran-hyperplasia1-pcap24,Endometrial Hyperplasia and Carcinoma Diagnosis: A Modern Approach,56 min 25 sec,True,True,True,https://arup.utah.edu/education/parraherran-hyperplasia1-pcap24,https://arup.utah.edu/sites/default/files/Edu_Media/videos/parraherran-hyperplasia1-pcap24_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/parraherran-hyperplasia1-pcap24_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/parraherran-hyperplasia1-pcap24_SRT_1%20-%20Parra-Herran_Endometrial_Hyperplasia.vtt,pcap24,True,False
pearson-clia-2020,CLIA Regulations,31 min 8 sec,True,True,True,https://arup.utah.edu/education/pearson-clia-2020,https://arup.utah.edu/sites/default/files/Edu_Media/videos/pearson-clia-2020_Pearson_CLIA_Regulations_V3.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/pearson-clia-2020_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/pearson-clia-2020_pearson-clia-2020.vtt,,False,False
pearson-method-2020,Method Validation and Verification,58 min 54 sec,True,True,True,https://arup.utah.edu/education/pearson-method-2020,https://arup.utah.edu/sites/default/files/Edu_Media/videos/pearson-method-2020_Pearson_Validation_Verification_V2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/pearson-method-2020_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/pearson-method-2020_pearson-method-2020.vtt,,False,False
peterson-myositisautoantibody-2026,Challenges and Breakthroughs in Myositis Autoantibody Detection,47 min 23 sec,True,False,True,https://arup.utah.edu/education/peterson-myositisautoantibody-2026,https://arup.utah.edu/sites/default/files/Edu_Media/videos/peterson-myositisautoantibody-2026_v1.mp4,,https://arup.utah.edu/sites/default/files/Edu_Media/cc/peterson-myositisautoantibody-2026_cc_0.vtt,,False,False
phlebpq,Phlebotomy Ps and Qs: Problems and Quandaries in Specimen Collection,59 min 48 sec,True,True,True,https://arup.utah.edu/education/phlebpq,https://arup.utah.edu/sites/default/files/Edu_Media/videos/phlebPQ_05-05-14%20Tricore%20Webinar.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/phlebPQ_Ps%20and%20Qs%20ARUP%20Webinar.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/phlebPQ_phlebPQ.vtt,,False,False
piggybank,Blood Bank vs Piggy Bank: Keys to Harmonizing Margin and Mission,48 min 13 sec,True,True,True,https://arup.utah.edu/education/piggybank,https://arup.utah.edu/sites/default/files/Edu_Media/videos/piggyBank_KG_piggyBank3.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/piggyBank_Blood%20Bank%20vs%20Piggy%20Bank.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/piggyBank_piggyBank.vtt,,True,False
pratt-more-2022,"More Is Better, Right? Panel vs. Targeted Testing",52 min 42 sec,True,True,True,https://arup.utah.edu/education/pratt-more-2022,https://arup.utah.edu/sites/default/files/Edu_Media/videos/pratt-more-2022_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/pratt-more-2022_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/pratt-more-2022_pratt-more-2022.vtt,,False,False
procop-labsteward-2019,Adventures in Laboratory Stewardship: Improving Quality and Care While Lowering Costs,55 min 2 sec,True,True,True,https://arup.utah.edu/education/procop-labsteward-2019,https://arup.utah.edu/sites/default/files/Edu_Media/videos/procop-labSteward-2019_pccp18_procop_lab.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/procop-labSteward-2019_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/procop-labSteward-2019_procop-labSteward-2019.vtt,,False,False
ptau217-2026,Plasma-Based Diagnostics for Alzheimer’s Disease: Current State and Clinical Relevance of pTau 217,59 min 37 sec,True,True,True,https://arup.utah.edu/education/ptau217-2026,https://arup.utah.edu/sites/default/files/Edu_Media/videos/ptau217-2026_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/ptau217-2026_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/ptau217-2026_cc_0.vtt,,False,False
putnam-hirschsprung-pcap25,Hirschsprung Disease: When Bad Things Happen to the Gut Brain,54 min 16 sec,True,True,True,https://arup.utah.edu/education/putnam-hirschsprung-pcap25,https://arup.utah.edu/sites/default/files/Edu_Media/videos/putnam-hirschsprung-pcap25_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/putnam-hirschsprung-pcap25_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/putnam-hirschsprung-pcap25_SRT%20Subtitles%2009%20Putnam_Updates%20in%20Pediatric%20Pathology_1.vtt,pcap25,True,False
qcoptimization-2018,Understanding Quality Control: A Process Improvement Perspective,1 hr 12 min 39 sec,True,True,True,https://arup.utah.edu/education/qcoptimization-2018,https://arup.utah.edu/sites/default/files/Edu_Media/videos/qcOptimization-2018_schmidt_pearson_2018_v3.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/qcOptimization-2018_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/qcOptimization-2018_qcOptimization-2018.vtt,,False,False
raca-ngs-2025,From Microscope to Molecule: Chromosome Abnormality Testing in the Era of NGS,58 min 31 sec,True,True,True,https://arup.utah.edu/education/raca-ngs-2025,https://arup.utah.edu/sites/default/files/Edu_Media/videos/raca-ngs-2025_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/raca-ngs-2025_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/raca-ngs-2025_Raca_From%20Microscope%20to%20Molecule%20Chromosome%20Abnormality%20Testing%20in%20the%20Era%20of%20NGS.vtt,,True,False
raps-cyto-pcap25,Cases From the FNA Service: Cyto-Histo Correlation,51 min 38 sec,True,True,True,https://arup.utah.edu/education/raps-cyto-pcap25,https://arup.utah.edu/sites/default/files/Edu_Media/videos/raps-cyto-pcap25_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/raps-cyto-pcap25_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/raps-cyto-pcap25_SRT%2014%20Raps_Cases%20from%20the%20FNA%20Service-%20Cyto-Histo%20Correlation_1.vtt,pcap25,True,False
regainingrevenue-2021,Regaining Revenue: How One Lab Rebuilt Its Outreach Program,1 hr 0 min 31 sec,True,True,True,https://arup.utah.edu/education/regainingrevenue-2021,https://arup.utah.edu/sites/default/files/Edu_Media/videos/regainingRevenue-2021_v5.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/regainingRevenue-2021_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/regainingRevenue-2021_regainingRevenue-2021.vtt,,False,False
reperr,Reporting Laboratory Errors Without Fear,52 min 25 sec,True,True,True,https://arup.utah.edu/education/reperr,https://arup.utah.edu/sites/default/files/Edu_Media/videos/repErr_reportingErrors.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/repErr_Reporting%20Laboratory%20Errors%202014.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/repErr_repErr.vtt,,False,False
